qid1,qid2,label,wid1,cid1,wid2,cid2
S117814,S112550,0,W108684 W104291 W106152 W102857 W103666 W106264 W104416,C100256 C100928 C100678 C102080 C101008 C102208 C100589 C102226 C100882 C100800 C102221 C101350,W106264 W102193 W107044 W104416 W102952,C100800 C102221 C102226 C102216 C101834 C101350 C100436
S112733,S121375,1,W102817 W107283 W104201 W105644 W107913 W108280 W108720 W104456 W106503,C102244 C100269 C100506 C101494 C100693 C100710 C100439 C102153 C100381 C100586 C100952 C100337 C100291 C101643 C100114 C100479 C102239,W100714 W101168 W102729 W104364 W108720 W106503,C101642 C100710 C100442 C102154 C101985 C102174 C100337 C101277 C102153 C100952 C100337 C100291 C101643 C100114 C102239
S118315,S114416,1,W107170 W105373 W101447 W100810 W108484 W106441 W106503,C100291 C101643 C100114 C101833 C101466 C101234 C101871 C100527 C100678 C101324 C102239,W107170 W105373 W101447 W104416 W105373 W101447 W104416,C100291 C101643 C100114 C101833 C101466 C101234 C101350 C101833 C101466 C101234 C101350
S117775,S124282,0,W104035 W108143 W106368 W103273,C101642 C101318 C100710 C102119 C102226 C100572 C100882 C101802 C102058 C101556 C101021 C102305 C102118,W106368 W103273 W106177 W104806,C100572 C100882 C101802 C102058 C101556 C101021 C102305 C102118 C100473 C102139 C100882 C100915
S133711,S104438,1,W108594 W101803 W103948 W101101,C102125 C101985 C101061 C102253 C101192 C101340 C101176 C101357 C101613 C100087,W108594 W105326 W100323 W108828 W101734,C102125 C101985 C101061 C101477 C101807 C101263 C102253 C101192 C101837 C102210 C100712 C101699
S106801,S108266,0,W105392 W103716 W100914 W108280 W106221 W104416 W106503,C100591 C100974 C101185 C100376 C101061 C101618 C100586 C100305 C102030 C101350 C102239,W105578 W107265 W100914 W108280 W106221 W104416 W106503,C100003 C100633 C101750 C100376 C101061 C101618 C100586 C100305 C102030 C101350 C102239
S106801,S126365,1,W105392 W103716 W100914 W108280 W106221 W104416 W106503,C100591 C100974 C101185 C100376 C101061 C101618 C100586 C100305 C102030 C101350 C102239,W105392 W107265 W100914 W108280 W106221 W104416 W106503,C100591 C100974 C101750 C100376 C101061 C101618 C100586 C100305 C102030 C101350 C102239
S123746,S125875,0,W108719 W105373 W104768 W106441 W105754 W101637 W100323 W109046 W100829 W109640 W105604 W100806,C100800 C102221 C100506 C102242 C100646 C101833 C101234 C101861 C101324 C102296 C100182 C101263 C100234 C101399 C101234 C100296 C100413 C100245 C102153 C101164 C101318,W108719 W100629 W109194 W107498 W100806 W106245,C100800 C102221 C100506 C102242 C100646 C101277 C100766 C101399 C100313 C101164 C101318 C100477 C100439
S123746,S126697,1,W108719 W105373 W104768 W106441 W105754 W101637 W100323 W109046 W100829 W109640 W105604 W100806,C100800 C102221 C100506 C102242 C100646 C101833 C101234 C101861 C101324 C102296 C100182 C101263 C100234 C101399 C101234 C100296 C100413 C100245 C102153 C101164 C101318,W106264 W100323 W100829 W105604 W100806 W100323 W104456,C100800 C102221 C101263 C101234 C100296 C102153 C101164 C101318 C101263 C100479
S124792,S111048,1,W109469 W107170 W100323 W103487,C101303 C101946 C100291 C101643 C100114 C101263 C100778 C100577,W100361 W105268 W107170 W100323 W103487,C101023 C101306 C100480 C100291 C101643 C100114 C101263 C100778 C100577
S108124,S109855,1,W105043 W102498 W105604 W107170,C101061 C100291 C100993 C100376 C102153 C100291 C101643 C100114,W103163 W105043 W105604 W105104 W105604 W107170 W104416 W106503 W103163 W107038 W101370 W106503,C101867 C101061 C100291 C102153 C102207 C101043 C101574 C101387 C102153 C100291 C101643 C100114 C101350 C102239 C101867 C102137 C102148 C101295 C102239
S111290,S104810,1,W106841 W101140 W104806,C100473 C102052 C101843 C100692 C100882 C100915,W106841 W108212 W101140 W107474 W100323 W104975 W109533 W104416 W106503,C100473 C102052 C101807 C101843 C100692 C101126 C101061 C101263 C101917 C101496 C100340 C101350 C102239
S109064,S123707,0,W101206 W101824 W102817 W103187 W109591 W100914 W108376 W106149 W105864 W100069 W104416 W106503,C101786 C100233 C101450 C102244 C100269 C101649 C100858 C101408 C100376 C101061 C101618 C101585 C101200 C100887 C100890 C100310 C100041 C100609 C101889 C101350 C102239,W103136 W101824 W102817 W100914 W100323 W105265 W108376 W106320 W102004 W104416 W106503,C101734 C100233 C101450 C102244 C100269 C100376 C101061 C101618 C101263 C100271 C100637 C101585 C101200 C100589 C102172 C100306 C101350 C102239
S131942,S104211,1,W104382 W104806 W102930 W106079,C101295 C100322 C101039 C100036 C100882 C100915 C100506 C101286 C100299 C101613,W104382 W104806 W106591 W109194 W104309,C101295 C100322 C101039 C100036 C100882 C100915 C102174 C101225 C100766 C101399 C100993 C101719 C101562
S103655,S129765,1,W109446 W108820 W107170 W103948 W104806 W106503,C102221 C102170 C101782 C102180 C100691 C100291 C101643 C100114 C101176 C101357 C100882 C100915 C102239,W109446 W106101 W107170 W100481 W100092 W104416,C102221 C102170 C101782 C100707 C100291 C101643 C100114 C100357 C102180 C102147 C102226 C100882 C101350
S129476,S124320,0,W100806 W105739,C101164 C101318 C101608 C101295 C100114,W100806 W105604 W103245,C101164 C101318 C102153 C101912 C101854 C100337 C101295 C100797 C100262
S113390,S124320,1,W100806 W105604 W109004 W103245,C101164 C101318 C102153 C100271 C101816 C100637 C101912 C101854 C100337 C101295 C100797 C100262,W100806 W105604 W103245,C101164 C101318 C102153 C101912 C101854 C100337 C101295 C100797 C100262
S129476,S106619,1,W100806 W105739,C101164 C101318 C101608 C101295 C100114,W105739 W105604 W100806 W106777,C101608 C101295 C100114 C102153 C101164 C101318 C100468 C100712
S120622,S108507,0,W108248 W103064 W109009 W105604 W108643 W105754 W108376 W106149 W100069 W104416,C100800 C102221 C100424 C101699 C102174 C100191 C100424 C102153 C100646 C102058 C102296 C101585 C101200 C100887 C100041 C100609 C101889 C101350,W108248 W106450 W106264 W107254 W105604 W108643 W105754 W105594,C100800 C102221 C100424 C101699 C100263 C102174 C101699 C100800 C102221 C101445 C100895 C100889 C100778 C102153 C100646 C102058 C102296 C100771 C100948
S125313,S123097,0,W107878 W105604 W106122 W100806 W109026 W104456,C102125 C101061 C100064 C102153 C102174 C101661 C101164 C101318 C100114 C100479,W108280 W102634 W100323 W102841 W108581 W107498 W109120 W106245,C100586 C100438 C101061 C102058 C100473 C102052 C101263 C102147 C101609 C100919 C101981 C100313 C100541 C100096 C100477 C100439
S123609,S123097,1,W108280 W106841 W102841 W103765 W107498 W109120 W106245,C100586 C100473 C102052 C102147 C101609 C101399 C100313 C100541 C100096 C100477 C100439,W108280 W102634 W100323 W102841 W108581 W107498 W109120 W106245,C100586 C100438 C101061 C102058 C100473 C102052 C101263 C102147 C101609 C100919 C101981 C100313 C100541 C100096 C100477 C100439
S125385,S127757,1,W107170 W100914 W103948 W101101,C100291 C101643 C100114 C100376 C101061 C101618 C101176 C101357 C101613 C100087,W107170 W106268 W102600 W105754 W100914 W103948 W108372 W101101 W106503,C100291 C101643 C100114 C101036 C100586 C100376 C101061 C100012 C102296 C100376 C101061 C101618 C101176 C101357 C102180 C100243 C101613 C100087 C102239
S125385,S131080,0,W107170 W100914 W103948 W101101,C100291 C101643 C100114 C100376 C101061 C101618 C101176 C101357 C101613 C100087,W107170 W104874 W108581 W103286 W100806 W102493 W106503,C100291 C101643 C100114 C101676 C100656 C100919 C101981 C102293 C101613 C101164 C101318 C100087 C102239
S128681,S132714,0,W106734 W104024 W100508 W102269 W107640 W100323 W109046 W103487,C101802 C102058 C101265 C100417 C102058 C100339 C101238 C100114 C100743 C101317 C101021 C101017 C102058 C101265 C100417 C101263 C100234 C101399 C100778 C100577,W107389 W100323 W103885 W105604,C101265 C100417 C102058 C100339 C101021 C100964 C101263 C100234 C101399 C102147 C101609 C102153
S121729,S125047,0,W105587 W105754 W107879 W105994 W105754 W100086 W104065 W105754 W100629 W109468 W105754 W105473 W104011 W100323 W105754 W105537 W101941 W101396 W101908 W101069 W103767 W105754 W104740,C101295 C101168 C102296 C101423 C101110 C101295 C101364 C101721 C100506 C102296 C100586 C101693 C102219 C102296 C101277 C100644 C102285 C102296 C100983 C100678 C100045 C101217 C100045 C101217 C101263 C102296 C101800 C100510 C101479 C101705 C101775 C101006 C100900 C101527 C102296 C101642 C101318 C100887,W104882 W105754 W108896 W105754 W102621 W105754 W105587 W105754 W100914 W103441 W104740,C101295 C100409 C102034 C100506 C102296 C101364 C101344 C102296 C101295 C101945 C101324 C100416 C102296 C101295 C101168 C102296 C100376 C101061 C101618 C102125 C101039 C101642 C101318 C100887
S121586,S108542,1,W108720 W109079 W106405 W105286 W100806 W104156,C100952 C100337 C100291 C101643 C100114 C101981 C101837 C102210 C100096 C101164 C101318 C101424,W102817 W107359 W101757 W109194 W106405 W105286 W100806 W106503 W108497,C102244 C100269 C101231 C100337 C100291 C101643 C100114 C100113 C100599 C100766 C101399 C101837 C102210 C100096 C101164 C101318 C102239 C102085 C102180
S123304,S110644,0,W100633 W101524 W101137 W108376 W103004 W106841 W104416,C102057 C100864 C101092 C101658 C100859 C101379 C101372 C101628 C101613 C101585 C101200 C101379 C101351 C100473 C102052 C101350,W101396 W101966 W102635 W108376 W103004 W106841,C101705 C102193 C100096 C100099 C100223 C101585 C101200 C101379 C101351 C100473 C102052
S132275,S110644,1,W103004 W107878 W100323 W102635 W101396 W100806 W101351,C101379 C101351 C102125 C101061 C100064 C101263 C100099 C100223 C101705 C101164 C101318 C100233,W101396 W101966 W102635 W108376 W103004 W106841,C101705 C102193 C100096 C100099 C100223 C101585 C101200 C101379 C101351 C100473 C102052
S105491,S124673,1,W100053 W103794 W109203 W100690 W104338 W100286 W105207,C101295 C100322 C100438 C101061 C101061 C102131 C100376 C101618 C101387 C100845 C100003 C101618 C102207 C100845,W107154 W100899 W107697 W102627 W105754 W108661 W100690 W105968 W100286 W106816 W100717 W106268 W100053 W105754 W108171 W108201 W104416,C101615 C100020 C100747 C100540 C100731 C101061 C101618 C102296 C100743 C100266 C100376 C101618 C101574 C100652 C100845 C100003 C101618 C101574 C100845 C100845 C100691 C101036 C100586 C101295 C100322 C100438 C101061 C102296 C100269 C100586 C100305 C100067 C101350
S130764,S105775,0,W108463 W108910 W101396 W100806 W108940 W101351 W106503 W107332 W101824,C100291 C101643 C100114 C100637 C101011 C100502 C101705 C101164 C101318 C100060 C101925 C100233 C102239 C101330 C101330 C101450,W107170 W101396 W100806 W103135 W108940 W101351 W104456 W106503,C100291 C101643 C100114 C101705 C101164 C101318 C100234 C100099 C100060 C101925 C100233 C100479 C102239
S119190,S126974,1,W100053 W102193 W104806 W108145 W104416,C101295 C100322 C100438 C101061 C102226 C100882 C100915 C102018 C100083 C101350,W100053 W101479 W105637 W104416,C101295 C100322 C100438 C101061 C102226 C100275 C100882 C100083 C101350
S119778,S126974,1,W100053 W108376 W105637 W104416,C101295 C100322 C100438 C101061 C101585 C101200 C100882 C100083 C101350,W100053 W101479 W105637 W104416,C101295 C100322 C100438 C101061 C102226 C100275 C100882 C100083 C101350
S125086,S134490,1,W100914 W107660 W108458 W107705 W106503 W100286 W104783 W100690 W109536 W103101,C100376 C101061 C101618 C100114 C100637 C101585 C101324 C101585 C101200 C101422 C100090 C101312 C102239 C100003 C101618 C100454 C100845 C100376 C101618 C101574 C101071 C100845,W102627 W106964 W102193 W105691 W107705,C101061 C101618 C101574 C101859 C100845 C102226 C101324 C102226 C101422 C100090 C101312
S103479,S130794,0,W102817 W100914 W102193 W101396 W109252 W104416,C102244 C100269 C100376 C101061 C101618 C102226 C101705 C102242 C101996 C101942 C101350,W102817 W100914 W105406 W102193 W101396 W108520 W104416,C102244 C100269 C100376 C101061 C101618 C101629 C102226 C101705 C100858 C101967 C101350
S122388,S111625,0,W107170 W105604 W108280 W100806 W102841,C100291 C101643 C100114 C102153 C100586 C101164 C101318 C102147 C101609,W105863 W108280 W100806 W102841,C100291 C101643 C100114 C101085 C100586 C101164 C101318 C102147 C101609
S101543,S111625,1,W105863 W100323 W103275 W102841 W105604 W100806,C100291 C101643 C100114 C101085 C101263 C101011 C101340 C102147 C101609 C102153 C101164 C101318,W105863 W108280 W100806 W102841,C100291 C101643 C100114 C101085 C100586 C101164 C101318 C102147 C101609
S122388,S134399,1,W107170 W105604 W108280 W100806 W102841,C100291 C101643 C100114 C102153 C100586 C101164 C101318 C102147 C101609,W103791 W107170 W105604 W100806 W102841,C101836 C101968 C100291 C101643 C100114 C102153 C101164 C101318 C102147 C101609
S122236,S100345,1,W108719 W105455 W104740,C100800 C102221 C100506 C102242 C100646 C102221 C100029 C101854 C100393 C101642 C101318 C100887,W106264 W109592 W102323 W101304 W105455 W104740,C100800 C102221 C100534 C101023 C101176 C101173 C101985 C100266 C102221 C100029 C101854 C100393 C101642 C101318 C100887
S115205,S132269,1,W108540 W103439 W100914 W103985 W101372 W100521 W106441 W105864 W103985 W108557 W105604 W103202,C100446 C102022 C100820 C100473 C100376 C101061 C101618 C101565 C101300 C101865 C101324 C100890 C100310 C101565 C101585 C102226 C102153 C101642 C101318 C100468 C100712,W100914 W103294 W102609 W108446 W106503,C100376 C101061 C101618 C101468 C101357 C101460 C101200 C101865 C100890 C100310 C102239
S101518,S109570,0,W107170 W108553 W100323 W108233 W105604 W100806 W107561,C100291 C101643 C100114 C100480 C101629 C101263 C101643 C100752 C102153 C101164 C101318 C101248 C100078,W108463 W101940 W109120 W103135,C100291 C101643 C100114 C100637 C100816 C101705 C100541 C100096 C100234 C100099
S118788,S122991,1,W107170 W107660 W108376 W101396 W100022 W101858,C100291 C101643 C100114 C100114 C100637 C101585 C101200 C101705 C100541 C101661 C101767 C100965,W107170 W108553 W101396 W100806 W101858 W101351,C100291 C101643 C100114 C100480 C101629 C101705 C101164 C101318 C101767 C100965 C100233
S115701,S134242,1,W101140 W106978 W106978 W105029 W106978 W106978 W109034 W106978 W106978 W103686 W106978 W106978 W104416 W106978 W106978 W106503,C101843 C100692 C101459 C101459 C102226 C100882 C100233 C101459 C101459 C101802 C101265 C101459 C101459 C100339 C101459 C101459 C101350 C101459 C101459 C102239,W101140 W105029 W106124 W104416 W106503,C101843 C100692 C102226 C100882 C100233 C101802 C101265 C100339 C101350 C102239
S103832,S121281,1,W105204 W102305 W102260 W100323 W100629 W105373 W102377 W106264 W104416,C101541 C101198 C100379 C100463 C101263 C101277 C101833 C100475 C101861 C100800 C102221 C101350,W105204 W102305 W102260 W108280 W108598 W101328 W102377 W106264 W104121,C101541 C101198 C100379 C100463 C100586 C100889 C100394 C101277 C101833 C100475 C101861 C100800 C102221 C101318
S105833,S121281,1,W106264 W107537 W108643 W101328 W107982 W104768 W104416,C100800 C102221 C101445 C100895 C100889 C100394 C100646 C102058 C101277 C101833 C100125 C101234 C101861 C101350,W105204 W102305 W102260 W108280 W108598 W101328 W102377 W106264 W104121,C101541 C101198 C100379 C100463 C100586 C100889 C100394 C101277 C101833 C100475 C101861 C100800 C102221 C101318
S120854,S121281,0,W102043 W104806 W107008 W103765 W104309,C102199 C101408 C100882 C100915 C100800 C100337 C102221 C102118 C101399 C100993 C101719 C101562,W105204 W102305 W102260 W108280 W108598 W101328 W102377 W106264 W104121,C101541 C101198 C100379 C100463 C100586 C100889 C100394 C101277 C101833 C100475 C101861 C100800 C102221 C101318
S100520,S107972,1,W109164 W100404 W104673 W103765 W106405 W105286 W100806,C100339 C100506 C101008 C100591 C101477 C101902 C101807 C101399 C101837 C102210 C100096 C101164 C101318,W100828 W100971 W104036 W108212 W109194 W106405 W100806 W106503,C100339 C100506 C101358 C100252 C100339 C101021 C100964 C100591 C101477 C101807 C100766 C101399 C101837 C102210 C101164 C101318 C102239
S122977,S135028,1,W107170 W105204 W106089 W102193 W103015 W104416 W106503,C100291 C101643 C100114 C101541 C100404 C102194 C101380 C102226 C100872 C100890 C100310 C101350 C102239,W107170 W101723 W101101 W105204 W106089 W108616 W102193 W100279 W104416 W106503 W103794,C100291 C101643 C100114 C100984 C100219 C101613 C100087 C101541 C100404 C102194 C101380 C100191 C101271 C100898 C102226 C100872 C101350 C102239 C101061
S122977,S103881,0,W107170 W105204 W106089 W102193 W103015 W104416 W106503,C100291 C101643 C100114 C101541 C100404 C102194 C101380 C102226 C100872 C100890 C100310 C101350 C102239,W108520 W108463 W102193 W101396 W101741 W104416 W106503,C100858 C101967 C100291 C101643 C100114 C100637 C102226 C101705 C100993 C101350 C102239
S106137,S116630,1,W108258 W105548 W107255 W105604 W107170 W104416,C100890 C100724 C101302 C101902 C100003 C101061 C100291 C102153 C100291 C101643 C100114 C101350,W105043 W108544 W106315 W107170 W104416,C101061 C100291 C100003 C101833 C101975 C100777 C100291 C101643 C100114 C101350
S106137,S115086,0,W108258 W105548 W107255 W105604 W107170 W104416,C100890 C100724 C101302 C101902 C100003 C101061 C100291 C102153 C100291 C101643 C100114 C101350,W101728 W105043 W107290 W105604 W107170 W104416,C101023 C101340 C101061 C100291 C101970 C101043 C102207 C102153 C100291 C101643 C100114 C101350
S117789,S115086,1,W100361 W105780 W103219 W105604 W101851 W104416 W104156,C101023 C101306 C100955 C100295 C101479 C101082 C102153 C101303 C101505 C100291 C101643 C100114 C101350 C101424,W101728 W105043 W107290 W105604 W107170 W104416,C101023 C101340 C101061 C100291 C101970 C101043 C102207 C102153 C100291 C101643 C100114 C101350
S106283,S129225,1,W103814 W100548 W101478 W107185 W109493 W104416 W106503,C100502 C101807 C101061 C100291 C100376 C101613 C101910 C101714 C100404 C102194 C101380 C101970 C100845 C102180 C102085 C101350 C102239,W100714 W106350 W103814 W105043,C101642 C100710 C101865 C100003 C100502 C101807 C101061 C100291
