qid1,qid2,label,wid1,cid1,wid2,cid2
S110386,S122372,0,W101626 W100937 W100100 W105754 W105268 W100914 W102119 W107040 W100091 W105754 W104007 W102040 W107817 W109156 W105754 W100607 W105754 W106881 W100035 W108459 W104416,C101867 C101962 C101970 C100454 C100639 C102296 C100480 C100376 C101061 C101618 C101271 C100310 C101816 C100332 C102296 C100476 C100378 C100020 C101088 C102242 C101816 C100591 C100988 C101393 C100573 C102296 C101187 C100717 C101324 C100233 C102296 C102226 C101613 C101085 C101679 C100004 C101350,W100914 W107660 W101304 W109120 W106639 W109194 W107047 W106479 W104456 W106503,C100376 C101061 C101618 C100114 C100637 C101985 C100266 C100541 C100096 C100269 C101264 C100766 C101399 C100276 C102139 C102002 C100479 C102239
S130718,S104605,0,W107170 W102656 W109189 W100714 W104806,C100291 C101643 C100114 C102063 C100394 C100376 C101642 C100710 C100882 C100915,W107170 W101597 W100714 W104806,C100291 C101643 C100114 C101479 C101848 C101642 C100710 C100882 C100915
S134744,S130914,1,W108463 W102193 W105637 W104416,C100291 C101643 C100114 C100637 C102226 C100882 C100083 C101350,W107170 W100962 W105637,C100291 C101643 C100114 C102226 C100381 C100882 C100083
S117278,S117922,0,W107170 W109650 W108376 W101396 W104416,C100291 C101643 C100114 C101216 C100291 C101075 C101585 C101200 C101705 C101350,W107170 W108376 W101396 W107938 W104416,C100291 C101643 C100114 C101585 C101200 C101705 C100192 C100916 C101350
S120567,S117922,1,W107170 W105406 W108376 W101396 W105501 W104416 W106503,C100291 C101643 C100114 C101629 C101585 C101200 C101705 C100367 C100921 C101350 C102239,W107170 W108376 W101396 W107938 W104416,C100291 C101643 C100114 C101585 C101200 C101705 C100192 C100916 C101350
S133263,S121145,1,W103948 W106565 W107170 W100323 W104024,C101176 C101357 C101351 C101647 C100291 C101643 C100114 C101263 C100743 C101317,W101894 W103546 W106565 W107170,C100394 C100477 C101642 C101318 C101351 C101647 C100291 C101643 C100114
S104176,S124030,1,W106264 W100323 W106245 W102896,C100800 C102221 C101263 C100477 C100439 C101699 C101839,W100576 W109194 W106245 W107281 W102896 W106253 W106264,C100800 C102221 C100114 C100590 C100995 C102116 C101629 C100766 C101399 C100477 C100439 C100993 C101719 C101699 C101839 C100809 C101597 C100800 C102221
S104176,S102406,0,W106264 W100323 W106245 W102896,C100800 C102221 C101263 C100477 C100439 C101699 C101839,W106264 W106245 W104309,C100800 C102221 C100477 C100439 C100993 C101719 C101562
S127655,S102406,1,W108248 W106245 W106079 W107281,C100800 C102221 C100424 C101699 C100477 C100439 C100299 C101613 C100993 C101719,W106264 W106245 W104309,C100800 C102221 C100477 C100439 C100993 C101719 C101562
S106624,S122717,1,W100714 W100906 W109181 W107913 W109077 W100091 W107170,C101642 C100710 C101370 C101169 C101241 C101944 C102153 C100381 C101806 C100332 C100291 C101643 C100114,W103448 W102817 W102193 W109612 W107059 W107170 W104416 W106503,C100693 C101020 C102244 C100269 C102226 C100260 C100179 C101468 C100291 C101643 C100114 C101350 C102239
S106624,S108103,0,W100714 W100906 W109181 W107913 W109077 W100091 W107170,C101642 C100710 C101370 C101169 C101241 C101944 C102153 C100381 C101806 C100332 C100291 C101643 C100114,W104035 W101478 W102630 W108126 W107170,C101642 C101318 C100710 C101613 C101169 C101124 C100477 C100291 C101643 C100114
S117883,S106564,0,W109461 W103403 W109189 W104740,C100291 C101643 C100114 C100290 C100114 C101643 C101470 C100376 C101642 C101318 C100887,W108463 W105697 W102131 W104416,C100291 C101643 C100114 C100637 C102226 C101008 C101918 C102208 C101499 C101350
S117883,S110253,1,W109461 W103403 W109189 W104740,C100291 C101643 C100114 C100290 C100114 C101643 C101470 C100376 C101642 C101318 C100887,W102817 W109369 W108280 W107170 W109369 W107596 W109369 W103403 W109189 W109369 W108376 W106320 W106742 W105343 W104416,C102244 C100269 C100956 C100586 C100291 C101643 C100114 C100956 C101061 C101618 C100376 C100956 C101643 C101470 C100376 C100956 C101585 C101200 C100589 C101092 C101993 C102027 C101350
S129435,S100547,0,W102304 W108581 W101146 W100806 W104200,C102125 C100473 C102052 C100919 C101981 C102223 C101164 C101318 C100832,W108421 W108581 W107498 W100806 W106245,C102125 C102269 C100473 C100919 C101981 C100313 C101164 C101318 C100477 C100439
S113308,S100547,1,W107170 W100971 W107878 W101818 W107498 W109120 W106245,C100291 C101643 C100114 C100252 C102125 C101061 C100064 C100919 C100313 C100541 C100096 C100477 C100439,W108421 W108581 W107498 W100806 W106245,C102125 C102269 C100473 C100919 C101981 C100313 C101164 C101318 C100477 C100439
S112628,S104861,0,W108463 W109077 W100091 W103824 W103568 W102193 W109020 W104416 W106503,C100291 C101643 C100114 C100637 C101806 C100332 C101423 C100844 C100170 C102125 C101039 C100417 C102226 C100609 C101192 C101350 C102239,W105179 W107170 W102272 W102193 W101665 W105637 W104416 W106503,C100376 C101061 C102120 C100291 C101643 C100114 C102125 C101039 C100417 C102226 C100971 C101696 C100882 C100083 C101350 C102239
S112540,S121334,1,W102817 W103273 W105029 W104416 W105754,C102244 C100269 C101802 C102058 C101556 C101021 C102305 C102118 C102226 C100882 C100233 C101350 C102296,W103273 W102193 W102768 W104416 W106503,C101802 C102058 C101556 C101021 C102305 C102118 C102226 C101341 C100572 C101350 C102239
S119558,S121334,0,W103273 W102193 W109477 W104416 W106503,C101802 C102058 C101556 C101021 C102305 C102118 C102226 C101449 C100489 C101350 C102239,W103273 W102193 W102768 W104416 W106503,C101802 C102058 C101556 C101021 C102305 C102118 C102226 C101341 C100572 C101350 C102239
S111764,S109367,0,W108463 W101479 W109279 W109248 W104416,C100291 C101643 C100114 C100637 C102226 C100275 C100612 C100707 C101714 C101650 C101350,W108463 W102193 W102544 W104416,C100291 C101643 C100114 C100637 C102226 C101721 C102034 C101350
S111764,S108514,1,W108463 W101479 W109279 W109248 W104416,C100291 C101643 C100114 C100637 C102226 C100275 C100612 C100707 C101714 C101650 C101350,W107170 W108376 W109248 W104416,C100291 C101643 C100114 C101585 C101200 C101714 C101650 C101350
S113273,S108514,0,W106052 W106546 W107170 W105991 W100489 W104416 W108376 W104416,C101231 C102207 C100396 C100313 C100291 C101643 C100114 C100293 C100439 C100955 C101350 C101585 C101200 C101350,W107170 W108376 W109248 W104416,C100291 C101643 C100114 C101585 C101200 C101714 C101650 C101350
S122111,S120585,1,W104382 W103202,C101295 C100322 C101039 C100036 C101642 C101318 C100468 C100712,W106704 W105604 W104382 W104416,C101295 C100322 C101039 C100417 C102153 C101295 C100322 C101039 C100036 C101350
S117489,S106989,0,W108280 W106264 W100323 W107170 W109079 W103546 W104806,C100586 C100800 C102221 C101263 C100291 C101643 C100114 C101981 C101642 C101318 C100882 C100915,W103163 W100323 W107170 W109079 W103546 W107395 W104156,C101867 C101263 C100291 C101643 C100114 C101981 C101642 C101318 C100882 C101424
S124565,S115092,0,W102817 W108463 W102193 W101396 W101541 W104121 W106503 W107332 W101824 W101824,C102244 C100269 C100291 C101643 C100114 C100637 C102226 C101705 C101584 C100980 C101318 C102239 C101330 C101330 C101450 C101450,W102817 W105754 W107170 W102193 W105691 W101396 W100313 W105557 W109203 W106503,C102244 C100269 C102296 C100291 C101643 C100114 C102226 C101324 C102226 C101705 C101396 C100576 C101210 C102131 C102239
S124565,S131448,1,W102817 W108463 W102193 W101396 W101541 W104121 W106503 W107332 W101824 W101824,C102244 C100269 C100291 C101643 C100114 C100637 C102226 C101705 C101584 C100980 C101318 C102239 C101330 C101330 C101450 C101450,W108673 W104980 W105501 W107395 W107170,C100389 C100087 C100829 C100367 C100921 C100882 C100291 C101643 C100114
S124565,S129935,0,W102817 W108463 W102193 W101396 W101541 W104121 W106503 W107332 W101824 W101824,C102244 C100269 C100291 C101643 C100114 C100637 C102226 C101705 C101584 C100980 C101318 C102239 C101330 C101330 C101450 C101450,W108463 W108376 W106320 W103124 W104416,C100291 C101643 C100114 C100637 C101585 C101200 C100589 C102264 C101280 C101350
S109947,S129935,0,W108463 W108376 W104056 W104416 W105754 W108376 W106320 W107281,C100291 C101643 C100114 C100637 C101585 C101200 C100589 C100425 C101350 C102296 C101585 C101200 C100589 C100993 C101719,W108463 W108376 W106320 W103124 W104416,C100291 C101643 C100114 C100637 C101585 C101200 C100589 C102264 C101280 C101350
S103184,S110712,1,W103269 W100971 W102733 W105754 W100914 W108280 W100806 W106221 W105754 W105814 W103794,C100262 C102052 C100252 C100376 C101061 C100291 C102296 C100376 C101061 C101618 C100586 C101164 C101318 C100305 C102030 C102296 C101677 C101011 C101061,W100914 W107265 W103269 W108280 W107081 W106221 W104416,C100376 C101061 C101618 C101750 C100262 C102052 C100586 C101558 C101101 C100305 C102030 C101350
S120287,S113048,1,W101631 W107170 W101950 W104806 W102022 W103948 W106503,C101695 C101405 C100291 C101643 C100114 C100882 C100915 C100708 C100882 C100915 C101033 C101173 C101176 C101357 C102239,W103747 W108280 W107116 W107671 W108239 W108999 W105635 W107170 W101950 W102022 W102485,C102244 C100586 C101957 C100585 C101220 C102025 C102226 C100680 C100626 C101016 C100291 C101643 C100114 C100882 C100915 C100708 C101033 C101173 C101176 C100710
S108904,S107277,1,W102697 W108612 W108967 W106264 W106315 W100323 W105754 W102323 W106441 W104806 W105373 W109533,C101658 C100152 C100092 C100376 C101324 C102153 C100800 C102221 C101975 C100777 C101263 C102296 C101176 C101173 C101324 C100882 C100915 C101833 C100340,W103558 W107154 W103878 W101984 W102697 W105754 W106264 W105373 W106315,C100475 C101685 C101615 C100020 C102080 C100906 C100743 C101658 C102153 C101324 C102153 C101658 C100152 C102296 C100800 C102221 C101833 C101975 C100777
S130647,S107277,0,W101341 W100714 W104806 W105754 W101855 W108581 W106405 W105286,C100800 C102221 C100170 C102242 C100646 C101642 C100710 C100882 C100915 C102296 C101602 C100099 C100919 C101981 C101837 C102210 C100096,W103558 W107154 W103878 W101984 W102697 W105754 W106264 W105373 W106315,C100475 C101685 C101615 C100020 C102080 C100906 C100743 C101658 C102153 C101324 C102153 C101658 C100152 C102296 C100800 C102221 C101833 C101975 C100777
S105813,S114297,0,W105334 W105220 W103734 W100914 W105754 W109046 W104301 W101853 W106532 W105754 W109010 W105754 W107446 W105846 W100968 W102817 W105604 W100806 W109026 W106503 W103546 W104806 W106503,C101183 C102281 C100057 C100148 C100376 C101061 C101618 C102296 C100234 C101399 C100114 C101609 C100782 C100204 C101800 C101840 C102296 C102008 C100717 C102296 C100586 C100599 C101440 C100591 C100141 C101635 C102244 C100269 C102153 C101164 C101318 C100114 C102239 C101642 C101318 C100882 C100915 C102239,W100914 W101009 W105754 W105604 W100806 W103487 W106503 W109079 W103546 W104806 W106503,C100376 C101061 C101618 C102091 C101827 C102296 C102153 C101164 C101318 C100778 C100577 C102239 C101981 C101642 C101318 C100882 C100915 C102239
S104972,S120796,1,W106264 W104531 W100323 W103487 W108280 W109120,C100800 C102221 C100114 C101999 C100104 C101782 C101263 C100778 C100577 C100586 C100541 C100096,W106264 W104531 W100323 W103487,C100800 C102221 C100114 C101999 C100104 C101782 C101263 C100778 C100577
S122298,S120796,0,W106264 W103602 W100806 W104091 W102167,C100800 C102221 C100050 C100268 C101164 C101318 C101739 C101317 C101380 C101615 C100233,W106264 W104531 W100323 W103487,C100800 C102221 C100114 C101999 C100104 C101782 C101263 C100778 C100577
S115254,S111288,1,W107739 W108192 W105204 W106264 W107957 W109161 W104515 W107913 W105915,C100170 C100527 C100424 C100639 C101541 C100800 C102221 C101379 C100463 C100707 C100481 C101843 C102153 C100381 C100015 C100299,W107899 W104760 W109498 W103336 W105915 W104416,C101896 C100721 C100175 C101816 C100637 C101101 C101661 C100800 C102221 C100379 C100463 C100015 C100299 C101350
S125321,S131958,1,W109012 W100323 W106245 W102896,C100800 C102221 C100480 C101629 C101263 C100477 C100439 C101699 C101839,W106245 W106264 W105754 W106011 W106245 W103062 W107619 W105156 W105754 W101842 W106245,C100477 C100439 C100800 C102221 C102296 C102039 C101372 C100477 C100439 C100541 C102174 C101699 C101839 C101263 C102296 C101147 C101174 C100477 C100439
S114664,S119532,1,W107170 W103977 W103164 W101396 W100806,C100291 C101643 C100114 C102174 C100006 C102242 C100502 C101705 C101164 C101318,W108463 W104015 W108581 W101396 W100806 W106441 W108581 W101396 W100806,C100291 C101643 C100114 C100637 C102174 C101791 C102242 C100502 C100919 C101981 C101705 C101164 C101318 C101324 C100919 C101981 C101705 C101164 C101318
S118640,S118850,1,W106264 W104096 W108598 W108643 W105754 W105373 W104768 W104416,C100800 C102221 C100368 C101295 C100889 C100394 C100646 C102058 C102296 C101833 C101234 C101861 C101350,W108646 W100773 W106264 W107254 W106264 W104096 W108598 W105604 W108643,C102221 C100029 C102226 C101529 C100393 C100800 C102221 C101445 C100895 C100889 C100778 C100800 C102221 C100368 C101295 C100889 C100394 C102153 C100646 C102058
S117583,S118850,0,W106264 W107254 W108643 W100971 W106264 W104096 W108598 W108643 W106628 W106264,C100800 C102221 C101445 C100895 C100889 C100778 C100646 C102058 C100252 C100800 C102221 C100368 C101295 C100889 C100394 C100646 C102058 C100586 C101800 C100586 C100800 C102221,W108646 W100773 W106264 W107254 W106264 W104096 W108598 W105604 W108643,C102221 C100029 C102226 C101529 C100393 C100800 C102221 C101445 C100895 C100889 C100778 C100800 C102221 C100368 C101295 C100889 C100394 C102153 C100646 C102058
S118640,S102212,0,W106264 W104096 W108598 W108643 W105754 W105373 W104768 W104416,C100800 C102221 C100368 C101295 C100889 C100394 C100646 C102058 C102296 C101833 C101234 C101861 C101350,W108280 W106264 W108598 W105754 W101328 W107982 W104768 W104416,C100586 C100800 C102221 C100889 C100394 C102296 C101277 C101833 C100125 C101234 C101861 C101350
S130987,S102212,1,W106099 W105373 W104768 W106264 W104121,C100347 C100752 C101833 C101234 C101861 C100800 C102221 C101318,W108280 W106264 W108598 W105754 W101328 W107982 W104768 W104416,C100586 C100800 C102221 C100889 C100394 C102296 C101277 C101833 C100125 C101234 C101861 C101350
S131922,S106364,0,W100806 W105604 W101851 W103734 W108376 W105637 W104416 W103734,C101164 C101318 C102153 C101303 C101505 C100291 C101643 C100114 C100148 C101585 C101200 C100882 C100083 C101350 C100148,W107170 W108376 W105637 W104416,C100291 C101643 C100114 C101585 C101200 C100882 C100083 C101350
S131922,S132985,1,W100806 W105604 W101851 W103734 W108376 W105637 W104416 W103734,C101164 C101318 C102153 C101303 C101505 C100291 C101643 C100114 C100148 C101585 C101200 C100882 C100083 C101350 C100148,W103343 W102193 W101351 W104416,C101303 C101505 C101340 C100291 C101643 C100114 C102226 C100233 C101350
S126575,S132985,0,W102928 W107170 W102193 W100684 W104416,C101303 C101946 C101340 C100291 C101643 C100114 C102226 C101947 C100649 C101350,W103343 W102193 W101351 W104416,C101303 C101505 C101340 C100291 C101643 C100114 C102226 C100233 C101350
S115309,S130679,0,W105204 W100291 W103336 W104299 W108376 W109592,C101541 C100537 C100800 C102221 C100379 C100463 C100993 C100491 C101585 C101200 C100534 C101023,W106264 W104806 W106479 W108280 W109120,C100800 C102221 C100882 C100915 C102139 C102002 C100586 C100541 C100096
S119643,S130679,0,W106264 W104825 W102841 W108280 W109120,C100800 C102221 C102221 C101161 C102147 C101609 C100586 C100541 C100096,W106264 W104806 W106479 W108280 W109120,C100800 C102221 C100882 C100915 C102139 C102002 C100586 C100541 C100096
S132380,S130679,1,W104446 W104806 W106264 W100323 W104975,C101615 C101841 C100882 C100915 C100800 C102221 C101263 C101917 C101496,W106264 W104806 W106479 W108280 W109120,C100800 C102221 C100882 C100915 C102139 C102002 C100586 C100541 C100096
S110930,S126850,0,W103454 W105565 W105763 W100664 W103336 W100968 W106079 W105604 W107281 W108724 W100968 W107332,C100865 C102196 C100747 C101816 C101837 C100817 C102174 C100540 C100800 C102221 C100379 C100463 C101635 C100299 C101613 C102153 C100993 C101719 C100820 C100640 C101635 C101330 C101330,W105763 W100664 W103336 W106651 W100004,C101837 C100817 C102174 C100540 C100800 C102221 C100379 C100463 C102226 C102305 C100993 C101449 C100599 C100640
S103004,S109883,0,W100746 W107597 W107283 W104966 W100914 W108896 W100323 W104806,C101626 C102213 C101588 C100506 C101494 C100586 C100305 C100376 C101061 C101618 C101364 C101344 C101263 C100882 C100915,W105509 W107283 W100914 W100971 W102272 W100323 W100719,C102244 C101811 C100506 C101494 C100376 C101061 C101618 C100252 C102125 C101039 C100417 C101263 C100882 C100915 C101917 C100885
S107091,S109883,1,W100914 W100971 W102272 W100323 W104806,C100376 C101061 C101618 C100252 C102125 C101039 C100417 C101263 C100882 C100915,W105509 W107283 W100914 W100971 W102272 W100323 W100719,C102244 C101811 C100506 C101494 C100376 C101061 C101618 C100252 C102125 C101039 C100417 C101263 C100882 C100915 C101917 C100885
S103004,S103077,1,W100746 W107597 W107283 W104966 W100914 W108896 W100323 W104806,C101626 C102213 C101588 C100506 C101494 C100586 C100305 C100376 C101061 C101618 C101364 C101344 C101263 C100882 C100915,W100914 W100968 W108896 W103948 W104806,C100376 C101061 C101618 C101635 C101364 C101344 C101176 C101357 C100882 C100915
S122277,S131014,0,W103017 W108491 W102193 W104806 W107170 W104416 W106503,C101848 C100973 C100304 C100457 C101897 C102226 C100882 C100915 C100291 C101643 C100114 C101350 C102239,W105863 W100110 W103546 W104806,C100291 C101643 C100114 C101085 C100790 C100369 C101642 C101318 C100882 C100915
S104712,S130047,1,W104201 W105373 W102377 W108279 W106264 W104416,C100693 C100710 C101833 C100475 C101861 C100295 C100800 C102221 C101350,W108719 W100323 W106099 W105373 W104768 W104416,C100800 C102221 C100506 C102242 C100646 C101263 C100347 C100752 C101833 C101234 C101861 C101350
S103076,S130047,0,W108280 W107170 W100323 W108553 W109453 W106264 W101818 W100714 W104325,C100586 C100291 C101643 C100114 C101263 C100480 C101629 C100480 C100586 C100800 C102221 C100919 C101642 C100710 C101628 C100087,W108719 W100323 W106099 W105373 W104768 W104416,C100800 C102221 C100506 C102242 C100646 C101263 C100347 C100752 C101833 C101234 C101861 C101350
